,Drug_ID,SMILES,Lipophilicity_AstraZeneca
3658,CHEMBL1580660,O=S(=O)(Nc1nc(-c2sccc2Cl)cs1)c1cc(Cl)ccc1Cl,2.11
3659,CHEMBL480057,COc1cc2ncc(C(N)=O)c(Nc3ccccc3C)c2cc1OC,3.4
3660,CHEMBL1080786,N#C[C@]1(NC(=O)[C@@H](N)Cc2cccs2)C[C@H]1c1ccccc1,1.5
3661,CHEMBL424451,COc1ccc(C)c(NC(=O)CC23CC4CC(CC(C4)C2)C3)c1,3.96
3662,CHEMBL2179287,Cc1cn(C2CCCN(Cc3cccc(Oc4ccccc4)c3)C2)c(=O)[nH]c1=O,3.04
3663,CHEMBL1824363,O=C(Nc1cccc(O)c1)c1ccc(OCCCN2CCCC2)cc1OCc1ccccc1,3.07
3664,CHEMBL2335906,C[C@@H](NC1=CC(=O)CNC1)c1ccc(Nc2ncc3cc(-c4ccncc4)ccc3n2)cc1,2.49
3665,CHEMBL1681799,CN1CCOc2cc(COc3ccccc3)cnc21,3.3
3666,CHEMBL2207661,O=C(NC[C@@H](O)CN1CCC(Oc2ccc(Cl)c(Cl)c2)CC1)c1c[nH]nc1C1CC1,3.15
3667,CHEMBL2062774,CCOc1noc2cc(OCCC3CCN(c4ccc(C)nn4)CC3)ccc12,4.23
3668,CHEMBL1829257,CCC(c1nc2ccsc2c(=O)n1Cc1cscn1)N(CCCN)C(=O)c1ccc(C)cc1,0.02
3669,CHEMBL1933592,C[C@H]1O[C@@H](n2cnc3c(N)nc(OC4CCC(F)(F)CC4)nc32)[C@H](O)[C@@H]1O,1.42
3670,CHEMBL1944690,O=c1[nH]c2c(O)ccc([C@@H](O)CNCCc3cccc(CNCCc4ccccc4Cl)c3)c2s1,1.63
3671,CHEMBL419951,CC(C)n1c2ccccc2c2cc(NC(=O)N3CCOCC3)ccc21,3.55
3672,CHEMBL524645,CC(C)Oc1ccc(S(C)(=O)=O)cc1C(=O)N1CCN(c2ccc(C(F)(F)F)cc2)CC1,3.33
3673,CHEMBL1950727,CN[C@@H](C)C(=O)N[C@H](C(=O)N[C@H]1CCCN(Cc2ccccc2)C1)C1CCCCC1,2.01
3674,CHEMBL463978,Cc1c(Cl)cccc1S(=O)(=O)Nc1nc(CC(=O)N2CCN(C)CC2)cs1,0.57
3675,CHEMBL103482,CCOC(=O)c1cnc2c(N)cccc2c1O,0.9
3676,CHEMBL1762538,Cc1ccc(CO)cc1N(C)c1ccnc(Nc2cc(N3CCCOCC3)cc(N3CCOCC3)c2)n1,3.3
3677,CHEMBL54976,N[C@@H](Cc1c[nH]c2ccccc12)C(=O)O,-1.08
3678,CHEMBL73303,NS(=O)(=O)c1ccc(Nc2nccc(-c3cnc4ccccn34)n2)cc1,2.7
3679,CHEMBL1951079,COc1cc(OC)c(S(=O)(=O)N2c3ccccc3CCC2C)cc1NC(=O)CCC(=O)O,-0.87
3680,CHEMBL1643203,Cc1cc(CN2Cc3cccnc3CC2C(=O)Nc2ccc(Cl)cc2Cl)ccc1OCC(=O)O,1.15
3681,CHEMBL2069929,c1cncc(-c2ccc(-c3nnc(C4CN5CCC4CC5)o3)o2)c1,1.2
3682,CHEMBL2069324,N#CC1(NC(=O)[C@@H]2CCCC[C@H]2C(=O)N2CCN(c3nc(-c4ccccc4)cs3)CC2)CC1,3.5
3683,CHEMBL2012857,Nc1cc2n[nH]c(=O)n2c2cc(-c3ccsc3)ccc12,3.18
3684,CHEMBL363160,CCc1cccc(CC)c1NC(=O)N1Cc2[nH]nc(NC(=O)c3ccc(N4CCN(C)CC4)cc3)c2C1,3.31
3685,CHEMBL455429,Cc1ncc(-c2nc(Nc3ccc(C(N)=O)c(F)c3)ncc2F)n1C(C)C,3.14
3686,CHEMBL586058,C=CCNC(=O)c1cc([N+](=O)[O-])cc2c(=O)[nH]c(Nc3ccc(Cl)c(Cl)c3)nc12,2.7
3687,CHEMBL1720835,c1ccc(-c2cn3ccccc3n2)cc1,2.9
3688,CHEMBL1823817,COC[C@H](O)Cn1c(=O)cnn(-c2ccc(Cl)c(C(=O)NCC3(O)CCCCCC3)c2)c1=O,1.46
3689,CHEMBL336546,O=C(Nc1cc(C(F)(F)F)cc(C(F)(F)F)c1)c1cnc(Cl)nc1C(F)(F)F,1.8
3690,CHEMBL1201391,CCC(C)(C)C(=O)O[C@H]1C[C@@H](C)C=C2C=C[C@H](C)[C@H](CC[C@@H](O)C[C@@H](O)CC(=O)O)[C@H]21,1.55
3691,CHEMBL1223816,NC(=O)c1cccc(O[C@@H]2C[C@@H]3CC[C@H](C2)N3CC2CCCCC2)c1,1.55
3692,CHEMBL81,O=C(c1ccc(OCCN2CCCCC2)cc1)c1c(-c2ccc(O)cc2)sc2cc(O)ccc12,4.13
3693,CHEMBL2158822,O=C(O)c1ccccc1N1CCC(CN2CCC(Oc3ccc(Cl)c(Cl)c3)CC2)CC1,2.83
3694,CHEMBL182682,COc1ccc(CC(=O)N(C)C2CCN(CCC(c3ccccc3)c3ccccc3)CC2)cc1OC,3.4
3695,CHEMBL255244,CCN1CCN(Cc2cnc(-c3ccc(C(=O)Nc4ccccc4N)cc3)c(C)c2)CC1,1.2
3696,CHEMBL1829430,CCC(c1nc2snc(C)c2c(=O)n1Cc1ccccc1)N(CCCN)C(=O)c1ccc(C)cc1,1.61
3697,CHEMBL1454596,CCOC(=O)Cc1csc(NS(=O)(=O)c2ccc(Cl)cc2)n1,1.32
3698,CHEMBL1113,Clc1ccc2c(c1)C(N1CCNCC1)=Nc1ccccc1O2,2.28
3699,CHEMBL528724,Cc1cc2nc(NC(=N)N)nc(C)c2cc1C,0.7
3700,CHEMBL2158051,CN[C@@H](C)C(=O)N[C@H]1CN(C(=O)CC(C)C)CC[C@H]2CC[C@@H](C(=O)NC(c3ccccc3)c3ccccc3)N2C1=O,1.82
3701,CHEMBL551060,Cc1nc(C)c(C(=O)N[C@@H](Cc2cccc(Cl)c2)C(=O)NCC#N)s1,2.0
3702,CHEMBL1619466,COc1ccc(-c2nc3n(c2Br)CCC3)cc1,3.3
3703,CHEMBL2158771,N#Cc1ccc(C[C@@H](C(=O)O)N2CCC(CN3CCC(Oc4ccc(Cl)c(Cl)c4)CC3)CC2)cc1,2.17
3704,CHEMBL51697,CN1Cc2c(N)cccc2[C@H](c2ccccc2)C1,2.11
3705,CHEMBL67860,Cn1c(C#N)ccc1-c1ccc2c(c1)C(C)(C)OC(=O)N2,2.85
3706,CHEMBL38576,CN(C(=O)Cc1ccc(Cl)c(Cl)c1)[C@H](CN1CCCC1)c1ccccc1,3.42
3707,CHEMBL118973,Cn1c2ccccc2c2cc(NC(=O)CCc3ccncc3)ccc21,3.8
3708,CHEMBL1645496,O=c1cc(-c2cccnc2)[nH]c2cc(C(O)c3ccccc3)ccc12,2.27
3709,CHEMBL1164729,Cc1nc(-c2ccc(OCC(C)C)c(C#N)c2)sc1C(=O)O,0.94
3710,CHEMBL1945042,O=c1[nH]c2c(O)ccc([C@@H](O)CNCCc3cccc(CNCc4ccccc4F)c3)c2s1,0.69
3711,CHEMBL235753,Cn1c(N)nc(CCc2cccc(-c3cccnc3)c2)cc1=O,2.5
3712,CHEMBL257553,NS(=O)(=O)c1cccc(Nc2nccc(Nc3c(Cl)ccc4c3OCO4)n2)c1,2.97
3713,CHEMBL335749,CC(=O)NC[C@H]1CN(c2ccc(N3Cc4ccncc4C3)c(F)c2)C(=O)O1,3.02
3714,CHEMBL1397672,Cc1[nH]c2nc(NCc3cccc(Br)c3)nn2c(=O)c1Cc1ccccc1,3.68
3715,CHEMBL1785015,Cc1ccc(-c2nn(C(C)C)c3ncnc(N)c23)cc1,3.2
3716,CHEMBL1682826,O=C1CCOc2nc(OCc3ccccc3)ccc21,3.1
3717,CHEMBL1783271,COc1ccc(OC)c(-c2c(F)ccc3c(N)c(C(=O)NC4CC4)nnc23)c1,3.47
3718,CHEMBL2036775,CC(C)N1CCO[C@@H](CN2CCN(C(=O)Nc3ccc(Cl)c(Cl)c3)CC2)C1,2.77
3719,CHEMBL1950853,CN[C@@H](C)C(=O)N[C@H](C(=O)N[C@H]1CCCN(CCc2cccc(OC)c2)C1)C(C)(C)C,1.47
3720,CHEMBL510436,Cc1ncc(-c2ccnc(Nc3ccc(C(=O)N(C)C)c(F)c3)n2)n1C(C)C,2.74
3721,CHEMBL2158838,O=C(O)[C@H](Cc1ccc(Cl)cc1)N1CCC(CN2CCC(Oc3ccc(Cl)c(Cl)c3)CC2)CC1,2.86
3722,CHEMBL59925,Cc1cc(C)nc(N)c1,0.85
3723,CHEMBL2325697,C[C@@H]1COCCN1c1cc(C2(S(C)(=O)=O)CC2)nc(-c2cccc3[nH]ccc23)n1,2.7
3724,CHEMBL2346969,Fc1cccc(CN2CCN(c3ccc4nnc(C(F)(F)F)n4n3)CC2)c1F,3.6
3725,CHEMBL124842,CCCCCCCN(CCc1ccc(OC(C)(C)C(=O)O)cc1)C(=O)Nc1ccc(F)cc1F,1.93
3726,CHEMBL1963131,COc1ccc([C@]2(O)CC[C@H](N3CC[C@@H](NC(=O)CNC(=O)c4cccc(C(F)(F)F)c4)C3)CC2)cn1,1.72
3727,CHEMBL2325729,NC1(C(=O)N[C@@H](CCN2CCCCC2)c2ccc(Cl)cc2)CCN(c2ncnc3[nH]ccc23)CC1,2.4
3728,CHEMBL1857945,CN(C)CCNc1cc(-c2ccccc2)nc2cc(-c3ccc(F)cc3)nn12,4.5
3729,CHEMBL1522360,O=S(=O)(Nc1cccnc1)c1ccc2c(c1)OCCO2,1.34
3730,CHEMBL295467,CNCCC(Oc1ccccc1OC)c1ccccc1,0.22
3731,CHEMBL249584,OC[C@H]1C[C@@H](n2nnc3c(N[C@@H]4C[C@H]4c4ccccc4)nc(SCCC(F)(F)F)nc32)[C@H](O)[C@@H]1O,4.06
3732,CHEMBL352576,CC(=O)NCc1ccc(CN2CCN(c3ccc(F)cc3F)CC2)cc1,2.5
3733,CHEMBL1946028,O=C(c1ccc(C(=C2CCN(Cc3cscn3)CC2)c2cccc3cccnc23)cc1)N1CCC1,2.52
3734,CHEMBL393717,O=C(NCC12CC3CC(CC(C3)C1)C2)c1cc(N2CCNCC2)ccc1Cl,1.77
3735,CHEMBL2036572,O=C(Nc1ccc(N2CCOCC2)cn1)c1nnc(Nc2ccccc2F)o1,2.4
3736,CHEMBL1628227,CN(C)CCC=C1c2ccccc2COc2ccccc21,2.15
3737,CHEMBL14762,CC[C@H](CO)Nc1nc(NCc2ccccc2)c2ncn(C(C)C)c2n1,3.63
3738,CHEMBL268263,NCC(O)(c1ccccc1)c1ccccc1,0.9
3739,CHEMBL335550,O=C1CCC(=O)N1C(CCc1ccncc1)COc1ccc(-c2cccc([N+](=O)[O-])c2)cc1,3.88
3740,CHEMBL1972466,Cc1cc(C(C)Nc2ccccc2)c2nc(N3CCOCC3)cc(=O)n2c1,3.6
3741,CHEMBL87266,Cc1cc(N)c2cc(NC(=O)CC(=O)Nc3ccc4nc(C)cc(N)c4c3)ccc2n1,1.35
3742,CHEMBL429023,C=C(C)[C@H]1Cc2c(ccc3c2O[C@@H]2COc4cc(OC)c(OC)cc4[C@@H]2C3=O)O1,3.57
3743,CHEMBL242541,Nc1ccc2ncnc(Nc3ccc(F)c(Cl)c3)c2c1,2.64
3744,CHEMBL402146,O=C(Nc1ccc(Cl)nc1)c1ccc(F)c(F)c1,3.31
3745,CHEMBL74399,CCN(CC)S(=O)(=O)c1ccc(NC(=O)[C@@](C)(O)C(F)(F)F)c(Cl)c1,3.66
3746,CHEMBL1779009,COc1cc(F)ccc1-c1cncc(C2CCCN2)c1,1.1
3747,CHEMBL1596993,COc1ccc(Nc2ccccc2C(=O)O)cc1,1.2
3748,CHEMBL2325993,CN(C)CCCC(NC(=O)C1(N)CCN(c2ncnc3[nH]ccc23)CC1)c1ccc(Cl)cc1,1.4
3749,CHEMBL403702,Cc1cnc2nc(SCc3cccc(F)c3F)nc(N[C@H](C)CO)c2n1,3.5
3750,CHEMBL2023483,COc1ccc2c(Oc3ccc(CC(=O)Nc4n[nH]c(C)c4C)c(OC)c3)ccnc2c1,3.78
3751,CHEMBL456801,C[C@H](Nc1nc(NC[C@@H](O)CO)c(Cl)c(Nc2cc(C3CC3)[nH]n2)n1)c1ccc(F)cc1,3.39
3752,CHEMBL2177612,CCCSc1c(C(=O)NC2CCCCC2)cnn1[C@H]1CC[C@H](C(=O)O)CC1,1.03
3753,CHEMBL450643,c1cnc2cccnc2c1,0.89
3754,CHEMBL1957377,N#Cc1c(-c2ccc(-c3ccccc3CN3CCOCC3)cc2)nc2ccncc2c1O,2.0
3755,CHEMBL2325706,CS(=O)(=O)C1(c2cc(N3CCOCC3)nc(-c3cccc4[nH]ccc34)n2)CCNCC1,0.7
3756,CHEMBL14638,O=C(c1ccc(OCCCc2c[nH]cn2)cc1)C1CC1,2.68
3757,CHEMBL744,Nc1nc2ccc(OC(F)(F)F)cc2s1,3.34
3758,CHEMBL22183,Cc1ccc(Sc2ccccc2CN(C)C)c(N)c1,2.6
3759,CHEMBL1643199,Cc1cc(CN2CCc3ccccc3C2C(=O)Nc2ccc(Cl)cc2Cl)ccc1OCC(=O)O,2.63
3760,CHEMBL2010831,CN(C(=O)Cc1ccc(S(C)(=O)=O)cc1)C1CCN(Cc2ccc(C(F)(F)F)cc2)CC1,2.5
3761,CHEMBL1526668,O=C(c1csc2c1CCCC2)N1CCCCC1,3.2
3762,CHEMBL218762,O=c1[nH]c(S)nc2[nH]cnc12,-1.48
3763,CHEMBL2170994,Nc1ncnc2c1ncn2[C@@H]1O[C@H](CSCCCNC(=O)Nc2ccc(Cl)cc2)[C@@H](O)[C@H]1O,2.5
3764,CHEMBL361795,N#Cc1cccc(-c2nc(-c3ccccn3)no2)c1,2.2
3765,CHEMBL586906,C=CC12CCN(CC1)C(C(O)c1ccnc3ccc(OC)cc13)C2,2.08
3766,CHEMBL563471,Cn1cc(-c2cccc(C[C@H](NC(=O)c3cc(C(C)(C)C)nn3C)C(=O)NCC#N)c2)cn1,2.6
3767,CHEMBL16,O=C1N=C(O)NC1(c1ccccc1)c1ccccc1,2.41
3768,CHEMBL457393,C[C@H](Nc1ncc(F)c(Nc2cc(C3CC3)[nH]n2)n1)c1ccc(F)cn1,3.14
3769,CHEMBL105984,CCC[C@@H](CN1CCCC1)N(C)C(=O)Cc1ccc(Cl)c(Cl)c1,2.27
3770,CHEMBL1916542,COc1ccc2ncc(=O)n(CCN3CCC(NCc4cc5c(cn4)OCCO5)CC3)c2c1,0.93
3771,CHEMBL129420,CCN(CC)C(=O)c1ccc(C(c2cccc3cccnc23)N2CCNCC2)cc1,0.7
3772,CHEMBL1276946,Cc1c2c(=O)n(-c3ccccc3Cl)[nH]c2cc(=O)n1Cc1ccccn1,0.2
3773,CHEMBL1916547,COc1ccc2nnc(=O)n(CCN3CCC(NCc4ccc5c(n4)NC(=O)CO5)CC3)c2c1,-0.65
3774,CHEMBL522460,Cc1ccccc1CN1CCC(N2CCC(n3c(=O)[nH]c4ccccc43)CC2)CC1,2.68
3775,CHEMBL1500992,O=C(CSc1ccccc1)N1CCN(c2ccccc2)CC1,3.2
3776,CHEMBL2110791,CCN(CC)CCCNCc1cc(Cl)c2cccnc2c1O,0.72
3777,CHEMBL1945034,O=c1[nH]c2c(O)ccc([C@@H](O)CNCCc3ccc(CNCCc4ccccn4)cc3)c2s1,-0.25
3778,CHEMBL385563,Clc1ccc2c(c1Nc1ncnc3cc(OCCN4CCCC4)cc(OC4CCOCC4)c13)OCO2,2.6
3779,CHEMBL5,CCn1cc(C(=O)O)c(=O)c2ccc(C)nc21,-0.1
3780,CHEMBL163,CC(C)c1nc(CN(C)C(=O)N[C@H](C(=O)N[C@@H](Cc2ccccc2)C[C@H](O)[C@H](Cc2ccccc2)NC(=O)OCc2cncs2)C(C)C)cs1,4.3
3781,CHEMBL1479580,CSc1ncccc1C(=O)NCC1CCCCC1,2.93
3782,CHEMBL1088752,Cc1c(F)cc(C(=O)NC2CC2)cc1-c1ccc(C(=O)NCC(C)(C)C)cn1,3.5
3783,CHEMBL2031224,COc1ccccc1C(=O)Nc1ccc(C)c(-n2cnc3ccc(N4CCN(C)CC4)cc3c2=O)c1,2.93
3784,CHEMBL2062557,COc1ccc(-c2cc(N)n3ncc(C#N)c3n2)cc1,2.42
3785,CHEMBL72548,CN(C)CCNS(=O)(=O)c1ccc(Nc2nccc(-c3cnc4ccccn34)n2)cc1,2.7
3786,CHEMBL1621884,COCCCCC(=NOCCN)c1ccc(C(F)(F)F)cc1,1.55
3787,CHEMBL474200,CNC1=Nc2ncccc2C(c2ccccc2)=NC1c1cccs1,2.68
3788,CHEMBL472210,CCn1c2nc(=O)n(C)c(=O)c-2cc2ccccc21,1.1
3789,CHEMBL480200,Cc1ccc(NC(=O)c2cccc(N(C)C)c2)cc1C(=O)Nc1cccnc1,3.01
3790,CHEMBL1224285,NC(=O)c1ccc(O[C@@H]2C[C@@H]3CC[C@H](C2)N3Cc2ccccc2)cn1,1.51
3791,CHEMBL217899,CCc1nn(C2CCCC2)c2c1CCn1c(-c3cccs3)nnc1-2,3.6
3792,CHEMBL361431,CCCN1CCC(Oc2nccc(Nc3cc(NC(=O)c4cccc(N5CCOCC5)c4)ccc3C)n2)CC1,2.6
3793,CHEMBL1809205,COc1cc(N2CCN(C(C)=O)CC2)ccc1Nc1ncc(Cl)c(-c2cnc3cc(C)ccn23)n1,3.3
3794,CHEMBL2070121,COc1cnc(-c2ccccn2)nc1N1CCOCC1,1.52
3795,CHEMBL2086674,C[C@@H]1CN(C(=O)OC(C)(C)C)CCN1c1ncc(OCc2ccc(S(C)(=O)=O)cn2)cn1,3.0
3796,CHEMBL524266,Nc1nccc(-c2cc3c([nH]2)[C@@H](CCF)CNC3=O)n1,0.51
3797,CHEMBL2011926,COc1ccc(-c2nc3c(NCC4CCNCC4)c(Br)cnc3[nH]2)cc1,1.36
3798,CHEMBL2153185,CCCSc1nc(Oc2ccc(CC(=O)O)cc2)ccc1C(=O)NC1CCCCC1,1.79
3799,CHEMBL2036746,O=C(Nc1ccc(N2CCOCC2)cc1)c1nnc(Nc2ccccc2)o1,3.15
3800,CHEMBL1378202,CNC(=O)c1[nH]cnc1C(=O)Nc1ccc(OC)cc1,2.2
3801,CHEMBL1923430,Cc1ccc(C(=O)NC2CCN(c3cc(C(N)=O)cc(Cl)n3)CC2)[nH]1,2.64
3802,CHEMBL193,COC(=O)C1=C(C)NC(C)=C(C(=O)OC)C1c1ccccc1[N+](=O)[O-],3.29
3803,CHEMBL492671,O=C(c1cc(Cc2n[nH]c(=O)c3ccccc23)ccc1F)N1CCN(C(=O)C2CCCO2)CC1,0.9
3804,CHEMBL1824605,N#Cc1ccccc1COc1cc(OCCCN2CCCC2)ccc1C(=O)Nc1ccccc1,2.66
3805,CHEMBL292376,COc1cccc([C@@H](C)NCCCc2ccccc2Cl)c1,3.0
3806,CHEMBL2031238,Cc1ccc(NC(=O)c2ccoc2)cc1-n1cnc2ccc(N3CCN(C)CC3)cc2c1=O,2.43
3807,CHEMBL2031225,COc1cccc(C(=O)Nc2ccc(C)c(-n3cnc4ccc(N5CCN(C)CC5)cc4c3=O)c2)c1,3.08
3808,CHEMBL1940286,COc1ccc(CNC(=O)c2ccc(Oc3ccc(C#C[C@]4(O)CN5CCC4CC5)cc3)cc2)nc1,3.1
3809,CHEMBL2087855,Cn1cc(C#N)cc1-c1c2c(=O)n(CC#CCn3cncn3)c(=O)n(CC3CC3)c2nn1Cc1ccnc2ccc(Cl)cc12,3.43
3810,CHEMBL1778870,CCNCc1cncc(-c2ccc(F)cc2OC)n1,1.18
3811,CHEMBL1201256,COc1cc(C(=O)NCc2ccc(OCCN(C)C)cc2)cc(OC)c1OC,0.74
3812,CHEMBL1783283,CCCNC(=O)c1nnc2c(-c3ccc(OC)cc3OC)c(F)ccc2c1N,3.52
3813,CHEMBL2177777,CC(C)OC(=O)N1CCC(Oc2ncnc3c2CCN3c2ccc(S(C)(=O)=O)cc2F)CC1,3.4
3814,CHEMBL350563,CCO/N=C(\c1ccc(Br)cc1)C1CCN(C2(C)CCN(C(=O)c3c(Cl)cncc3Cl)CC2)CC1,4.0
3815,CHEMBL1807851,C[C@H]1O[C@@H](n2cnc3c(N)nc(OCC4CC45CC5)nc32)[C@H](O)[C@@H]1O,1.78
3816,CHEMBL1951894,CCN(C(=O)Cc1ccc(S(C)(=O)=O)cc1)C1CCN(CCC(c2ccccc2)N2CCN(c3cccc(F)c3)CC2)CC1,3.21
3817,CHEMBL2171045,O=C(NS(=O)(=O)c1cccc(C(F)(F)F)c1)N1CCC(N2CCC(Oc3ccc(Cl)c(Cl)c3)CC2)CC1,2.94
3818,CHEMBL1773959,O=C(O)CCC(=O)N1CCC(c2nc(-c3cccs3)no2)CC1,-1.27
3819,CHEMBL276030,O=C1c2ccc(O)cc2C(=O)N1c1ccccc1,2.3
3820,CHEMBL1916545,COc1ccc2ccc(=O)n(CCN3CCC(NCc4cc5c(cn4)OCCO5)CC3)c2n1,1.16
3821,CHEMBL1526762,Cc1cc(C)nc(SCC(N)=O)n1,0.23
3822,CHEMBL388336,Cc1cc(Cn2[nH]c(=O)c3[nH]c4cc(Cl)ccc4c(=O)c3c2=O)oc1C,1.0
3823,CHEMBL1807869,O=c1[nH]c2c(O)ccc([C@@H](O)CNCCCSCCNCCc3cccc(Cl)c3)c2s1,1.06
3824,CHEMBL1027,Cc1ccsc1C(=CCCN1CCC[C@@H](C(=O)O)C1)c1sccc1C,1.49
3825,CHEMBL406,CC1Cc2ccccc2N1NC(=O)c1ccc(Cl)c(S(N)(=O)=O)c1,1.83
3826,CHEMBL1689135,C[C@H]1CN(Cc2cc(Cl)ccc2CC(=O)O)CCN1C(=O)Cc1ccc(Cl)cc1,1.66
3827,CHEMBL451286,C[C@@](N)(Cc1ccccc1)c1ccccc1,1.7
3828,CHEMBL1643195,Cc1cc(CN2Cc3ccccc3C2C(=O)Nc2cc(Cl)ccc2Cl)ccc1OCC(=O)O,2.19
3829,CHEMBL1934266,CCC(CC)NC(=O)c1c(C)nn(C(C)C)c1NS(=O)(=O)c1ccc(C)cc1,0.92
3830,CHEMBL2059871,Cc1ccc(-c2cc(C(F)(F)F)n[nH]2)cc1NC(=O)c1ccc(OCc2ccccn2)cc1,2.44
3831,CHEMBL54429,O=C(Cc1ccc(OCc2ccccc2)cc1)NO,1.92
3832,CHEMBL1271081,CS(=O)(=O)c1cccc(Nc2nccc(N(CC#N)c3c(Cl)ccc4c3OCO4)n2)c1,3.16
3833,CHEMBL514980,CN(CCOc1ccccc1-c1cc(C(N)=O)c(NC(N)=O)s1)Cc1ccccc1,3.46
3834,CHEMBL78951,Nc1nc(N)c2nc(CO)cnc2n1,-0.45
3835,CHEMBL255044,CCOC(=O)Nc1ccc(NCc2ccc(F)cc2)nc1N,2.22
3836,CHEMBL157063,O=C(Nc1ccccc1)Nc1ccccc1C(=O)O,-0.12
3837,CHEMBL2325989,CC(NC(=O)C1(N)CCN(c2ncnc3[nH]ccc23)CC1)c1ccccn1,1.3
3838,CHEMBL602365,Cc1nc(NC(=N)N)nc2ccccc12,-0.49
3839,CHEMBL508129,CNC(=O)c1ccc(Nc2nccc(-c3cnc(C)n3C(C)C)n2)cc1,2.69
3840,CHEMBL1726,COC(=O)C1=C(C)NC(C)=C(C(=O)OCC(C)C)C1c1ccccc1[N+](=O)[O-],3.59
3841,CHEMBL833,Clc1ccccc1CN1CCc2sccc2C1,3.46
3842,CHEMBL483254,Cc1[nH]c2ccccc2c1CCNCc1ccc(/C=C/C(=O)NO)cc1,1.1
3843,CHEMBL233447,O=C(NC1Cc2ccccc2N(CCO)C1=O)c1cc2cc(Cl)sc2[nH]1,3.05
3844,CHEMBL1224217,NC(=O)c1ccc(O[C@@H]2C[C@@H]3CC[C@H](C2)N3Cc2ccccc2)nc1,1.25
3845,CHEMBL1288306,NC(=O)c1cnc(N[C@H]2CCCNC2)c2cc(Br)sc12,1.08
3846,CHEMBL1916272,CCC(CC)NC(=O)c1c(C)nn(-c2ccccc2)c1NS(=O)(=O)c1ccc(C)cc1,1.35
3847,CHEMBL2036745,O=C(O)C[C@H]1CC[C@H](c2ccc(NC(=O)c3nnc(Nc4ccccc4F)o3)cc2)CC1,2.48
3848,CHEMBL1789155,N#Cc1ccc(Cl)cc1S[C@H](CCN)c1ccccc1,1.26
3849,CHEMBL2163589,N#CC1(NC(=O)[C@@H]2CCCC[C@H]2C(=O)N2CCc3[nH]c4c(OC(F)(F)F)cccc4c3C2)CC1,4.01
3850,CHEMBL2036754,O=C(Nc1ccc(Cl)c(Cl)c1)N1CCN(C[C@@H]2CCCN(CC3CC3)C2)CC1,2.54
3851,CHEMBL2031221,Cc1ccc(NC(=O)c2cccc(N3CCOCC3)c2)cc1-n1cnc2ccc(N3CCN(C)CC3)cc2c1=O,2.69
3852,CHEMBL550902,O=C(O)c1cncc(-c2ccc(Cl)c(C(=O)NCC34CC5CC(CC(C5)C3)C4)c2)c1,0.85
3853,CHEMBL473622,COc1cncc(NC(=O)c2cc(NC(=O)c3cccc(C(C)(C)C#N)c3)ccc2C)c1,3.04
3854,CHEMBL149979,Nc1nc(-c2ccccc2)nc2c1nc(O)n2Cc1ccccc1,4.16
3855,CHEMBL433282,O=C1C(=O)c2cc([N+](=O)[O-])ccc2-c2ccccc21,2.42
3856,CHEMBL1231683,CC(C)Nc1ccc2cnn(-c3cncc(-n4ccc(CC(=O)O)c4)n3)c2c1,1.24
3857,CHEMBL2177906,NC1=NC(c2cccc(-c3cncnc3)c2)(c2ccnc(C(F)(F)F)c2)c2cccc(F)c21,3.4
3858,CHEMBL2070944,Cc1sc(N2CCN(C(=O)[C@@H]3CCCC[C@H]3C(=O)NC3(C#N)CC3)CC2)nc1C(F)(F)F,2.87
3859,CHEMBL207130,COc1cc2ncnc(Nc3cccc(Cl)c3F)c2cc1CN(C)C1(C(N)=O)CCN(C)CC1,2.16
3860,CHEMBL93404,COC(=O)c1c(C)[nH]c(C)c1C(=O)c1ccccc1Cl,2.7
3861,CHEMBL2011906,CNc1c(Br)cnc2[nH]c(-c3ccc(O)cc3)nc12,2.47
3862,CHEMBL412083,CCNC(=O)c1ccc(CN2CCC(c3ccc(C(=O)Nc4ccccc4N)cc3)CC2)cc1,2.24
3863,CHEMBL1762544,COCCOc1cc(Nc2nccc(N(C)c3cc(CO)ccc3C)n2)cc(N2CCOCC2)c1,3.3
3864,CHEMBL574621,COc1cc(Nc2cc(Oc3cccnc3)ccn2)cc(OC)c1OC,2.66
3865,CHEMBL1963249,C[C@@H]1CN[C@@H](C2CC2)C(=O)N(C)[C@H](C)C(=O)N[C@H](Cc2ccc(F)cc2)C(=O)NCCCc2ccccc2O1,3.3
3866,CHEMBL1682959,CC[C@H](NC(=O)c1c([S+](C)[O-])c(-c2ccccc2)nc2c(F)cccc12)c1ccccc1,2.84
3867,CHEMBL1308362,Cc1ccc2cc(C)c3nnc(SCC(=O)N4CCN(C(=O)c5ccco5)CC4)n3c2c1,2.3
3868,CHEMBL117368,Nc1ccc2cccc(Nc3ncccn3)c2n1,2.7
3869,CHEMBL179043,O=c1cc(N2CCOCC2)nc2ccccn12,1.0
3870,CHEMBL2321998,Clc1ccc(C2CC=CCNC2)cc1Cl,1.86
3871,CHEMBL591023,O=c1c(-c2ccc3c(c2)OCO3)coc2cc(O)cc(O)c12,3.5
3872,CHEMBL289959,c1ccc(Nc2ncnc3ccccc23)cc1,2.94
3873,CHEMBL1824039,O=C1COc2ccc(CNC3CCN(CCN4C(=O)COc5ccc(OC(F)(F)F)cc54)CC3)nc2N1,1.82
3874,CHEMBL471584,N#Cc1nc(NC2CCCCC2)c(N)c(N2CCOCC2)n1,2.81
