,Drug_ID,SMILES,Pgp_Broccatelli
1191,"(1R,3R)-1-[(S)-[2-[bis(2-hydroxyethyl)amino]ethylamino]-[2-[bis(2-hydroxyethyl)amino]-6-[[(3R)-3-hydroxyhexyl]amino]-5-(methylamino)pyrimidin-4-yl]methyl]piperidin-3-ol",CCC[C@@H](O)CCNc1nc(N(CCO)CCO)nc([C@@H](NCCN(CCO)CCO)N2CCC[C@H](O)C2)c1NC,0
1192,"2-[[2-[bis(2-hydroxyethyl)amino]-4-piperidin-1-ylpyrimido[5,4-d]pyrimidin-6-yl]-(2-hydroxyethyl)amino]ethanol",OCCN(CCO)c1nc(N2CCCCC2)c2nc(N(CCO)CCO)ncc2n1,0
1193,"2-[[2-[bis(2-hydroxyethyl)amino]-4,8-dimorpholin-4-ylpyrimido[5,4-d]pyrimidin-6-yl]-(2-hydroxyethyl)amino]ethanol",OCCN(CCO)c1nc(N2CCOCC2)c2nc(N(CCO)CCO)nc(N3CCOCC3)c2n1,0
1194,"2-[[4,8-diamino-2-[bis(2-hydroxyethyl)amino]pyrimido[5,4-d]pyrimidin-6-yl]-(2-hydroxyethyl)amino]ethanol",Nc1nc(N(CCO)CCO)nc2c(N)nc(N(CCO)CCO)nc12,0
1195,"4-(8-morpholin-4-ylpyrimido[5,4-d]pyrimidin-4-yl)morpholine",c1nc(N2CCOCC2)c2ncnc(N3CCOCC3)c2n1,0
1196,"4-(2,4-dimorpholin-4-ylpteridin-7-yl)morpholine",c1nc2c(N3CCOCC3)nc(N3CCOCC3)nc2nc1N1CCOCC1,0
1197,"6-chloro-4-N,4-N,7-N,7-N-tetramethyl-2-piperazin-1-ylpteridine-4,7-diamine",CN(C)c1nc2nc(N3CCNCC3)nc(N(C)C)c2nc1Cl,0
1198,Salverine,CCN(CC)CCOc1ccccc1C(=O)Nc1ccccc1,0
1199,Spasmadryl,CCN(CC)CCOC(=O)[C@H](Cc1ccccc1)c1ccccc1,0
1200,2-[4-[2-(2-phenylacetyl)oxyethyl]piperazin-1-yl]ethyl2-phenylacetate,O=C(Cc1ccccc1)OCCN1CCN(CCOC(=O)Cc2ccccc2)CC1,0
1201,2-[4-[2-(3-phenylpropanoyloxy)ethyl]piperazin-1-yl]ethyl3-phenylpropanoate,O=C(CCc1ccccc1)OCCN1CCN(CCOC(=O)CCc2ccccc2)CC1,0
1202,"(6Z)-6-[(1S)-1-phenylpropyl]-7-[(1R)-1-phenylpropyl]-5,8-dioxa-1,12-diazabicyclo[10.2.2]hexadec-6-ene",CC[C@H](C1=C([C@H](CC)c2ccccc2)OCCCN2CCN(CCCO1)CC2)c1ccccc1,0
1203,Thenyldiamine,CN(C)CCN(Cc1ccsc1)c1ccccn1,0
1204,Thonzylamine,COc1ccc(CN(CCN(C)C)c2ncccn2)cc1,0
1205,Tiaramide,O=C(Cn1c(=O)sc2ccc(Cl)cc21)N1CCN(CCO)CC1,0
1206,Tilorone,CCN(CC)CCOc1ccc2c(c1)C(=O)c1cc(OCCN(CC)CC)ccc1-2,0
1207,Tiodazosin,COc1cc2nc(N3CCN(C(=O)c4nnc(SC)o4)CC3)nc(N)c2cc1OC,0
1208,Tiprenolol,CSc1ccccc1OC[C@H](O)CNC(C)C,0
1209,Tretoquinol,COc1cc(C[C@@H]2NCCc3cc(O)c(O)cc32)cc(OC)c1OC,0
1210,Trimazosin,COc1cc2c(N)nc(N3CCN(C(=O)OCC(C)(C)O)CC3)nc2c(OC)c1OC,0
1211,Trimetozine,COc1cc(C(=O)N2CCOCC2)cc(OC)c1OC,0
1212,2-[2-[2-(4-benzhydrylidenepiperidin-1-yl)ethoxy]ethoxy]aceticacid,O=C(O)COCCOCCN1CCC(=C(c2ccccc2)c2ccccc2)CC1,0
1213,"N'-(5-chloronaphthalen-1-yl)sulfanylhexane-1,6-diamine",NCCCCCCNSc1cccc2c(Cl)cccc12,0
1214,N-(6-aminohexyl)-5-chloronaphthalene-1-sulfonamide,NCCCCCCNS(=O)(=O)c1cccc2c(Cl)cccc12,0
1215,Zolamine,COc1ccc(CN(CCN(C)C)c2nccs2)cc1,0
1216,Zolertine,c1ccc(N2CCN(CCc3nn[nH]n3)CC2)cc1,0
1217,"5,7-dihydroxy-2-[4-[2-[2-[2-(2-hydroxyethoxy)ethoxy]ethoxy]ethoxy]phenyl]chromen-4-one",O=c1cc(-c2ccc(OCCOCCOCCOCCO)cc2)oc2cc(O)cc(O)c12,1
