,Drug_ID,SMILES,BBB_Martins
1874,mepiprazole,Cc1cc(CCN2CCN(c3cccc(Cl)c3)CC2)n[nH]1,1
1875,meprednisone,C[C@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@H]3C(=O)C[C@]2(C)[C@@]1(O)C(=O)CO,1
1876,metaclazepam,COCC1CN=C(c2ccccc2Cl)c2cc(Br)ccc2N1C,1
1877,metamfepramone,CC(C(=O)c1ccccc1)N(C)C,1
1878,metapramine,CNC1Cc2ccccc2N(C)c2ccccc21,1
1879,metaxalone,Cc1cc(C)cc(OCC2CNC(=O)O2)c1,1
1880,metazocine,CC1C2Cc3ccc(O)cc3C1(C)CCN2C,1
1881,metetoin,CCC1(c2ccccc2)C(=O)NC(=O)N1C,1
1882,methadone(levomethadone),CCC(=O)C(CC(C)N(C)C)(c1ccccc1)c1ccccc1,1
1883,methastyridone,CC1(C)NC(=O)C(/C=C/c2ccccc2)O1,1
1884,methiomeprazine(levometiomeprazine),CSc1ccc2c(c1)N(CC(C)CN(C)C)c1ccccc1S2,1
1885,methsuximide(mesuximide),CN1C(=O)CC(C)(c2ccccc2)C1=O,1
1886,methylprednisolone,C[C@H]1C[C@H]2[C@@H]3CC[C@](O)(C(=O)CO)[C@@]3(C)C[C@H](O)[C@@H]2[C@@]2(C)C=CC(=O)C=C12,1
1887,methylprednisolone-aceponate,CC(=O)OCC(=O)[C@@]1(O)CC[C@H]2[C@@H]3C[C@H](C)C4=CC(=O)C=C[C@]4(C)[C@H]3[C@@H](O)C[C@@]21C,1
1888,methylprednisolone-acetate,C[C@H]1C[C@H]2[C@@H]3CC[C@](O)(C(=O)COC(=O)CCC(=O)O)[C@@]3(C)C[C@H](O)[C@@H]2[C@@]2(C)C=CC(=O)C=C12,1
1889,metitepine(methiothepin),CSc1ccc2c(c1)C(N1CCN(C)CC1)Cc1ccccc1S2,1
1890,metomidate,COC(=O)c1cncn1C(C)c1ccccc1,1
1891,mezepine,CNCCCN1Cc2ccccc2Cc2ccccc21,1
1892,midazolam(midazolammaleate),Cc1ncc2n1-c1ccc(Cl)cc1C(c1ccccc1F)=NC2,1
1893,milenperone,O=C(c1ccc(F)cc1)C1CCN(CCCn2c(=O)[nH]c3cc(Cl)ccc32)CC1,1
1894,milipertine,COc1cc2[nH]c(C)c(CCN3CCN(c4ccccc4OC)CC3)c2cc1OC,1
1895,milnacipran,CCN(CC)C(=O)[C@]1(c2ccccc2)C[C@@H]1CN.[Cl-].[H+],1
1896,mindoperone,COc1ccc2c(C3CCN(CCCC(=O)c4ccc(F)cc4)CC3)c(C)[nH]c2c1,1
1897,mirfentanil,O=C(c1ccco1)N(c1cnccn1)C1CCN(CCc2ccccc2)CC1,1
1898,modaline,Cc1nccnc1N1CCCCC1,1
1899,mofegiline,NC/C(=C/F)CCc1ccc(F)cc1,1
1900,molindone,CCc1c(C)[nH]c2c1C(=O)C(CN1CCOCC1)CC2,1
1901,nafenodone(dexnafenodone),CN(C)CC[C@]1(c2ccccc2)CCc2ccccc2C1=O,1
1902,napitane,c1ccc(C2CCN(CC3CCCc4c3ccc3c4OCO3)C2)cc1,1
1903,naranol,CC1CN(C)CC2Cc3c(ccc4ccccc34)OC12O,1
1904,nealbarbital,C=CCC1(CC(C)(C)C)C(=O)NC(=O)NC1=O,1
1905,nebracetam,NCC1CC(=O)N(Cc2ccccc2)C1,1
1906,nefopam,CN1CCOC(c2ccccc2)c2ccccc2C1,1
1907,nemonapride,CNc1cc(OC)c(C(=O)N[C@@H]2CCN(Cc3ccccc3)[C@@H]2C)cc1Cl,1
1908,nerisopam,COc1cc2c(cc1OC)C(c1ccc(N)cc1)=NN=C(C)C2,1
1909,nicodicodine,COc1ccc2c3c1OC1C(OC(=O)c4cccnc4)CCC4C(C2)N(C)CCC341,1
1910,nonaperone,O=C(CCCN1CC2CCC(CC2)C1)c1ccc(F)cc1,1
1911,norcodeine,COc1ccc2c3c1OC1C(O)C=CC4C(C2)NCCC341,1
1912,normethadone,CCC(=O)C(CCN(C)C)(c1ccccc1)c1ccccc1,1
1913,ocfentanil,COCC(=O)N(c1ccccc1F)C1CCN(CCc2ccccc2)CC1,1
1914,odapipam,CC(=O)O.CN1CCc2cc(Cl)c(O)cc2[C@@H](c2cccc3c2OCC3)C1,1
1915,olanzapine,Cc1cc2c(s1)=Nc1ccccc1NC=2N1CCN(C)CC1,1
1916,opipramol,OCCN1CCN(CCCN2c3ccccc3C=Cc3ccccc32)CC1,1
1917,oxanamide,NC(=O)C1CCCCO1,1
1918,oxazolam,C[C@@H]1CN2CC(=O)Nc3ccc(Cl)cc3[C@]2(c2ccccc2)O1,1
1919,oxilorphan,Oc1ccc2c(c1)[C@@]13CCCC[C@@]1(O)[C@@H](C2)N(CC1CC1)CC3,1
1920,oxomemazine,CC(CN(C)C)CN1c2ccccc2S(=O)(=O)c2ccccc21,1
1921,oxypertine,COc1cc2[nH]c(C)c(CCN3CCN(c4ccccc4)CC3)c2cc1OC,1
1922,oxyridazine,COc1ccc2c(c1)N(CCC1CCCCN1C)c1ccccc1S2,1
1923,paracetamol(acetaminophen),CC(=O)Nc1ccc(O)cc1,1
1924,paramethadione,CCC1(C)OC(=O)N(C)C1=O,1
1925,paramethasone,C[C@@H]1C[C@H]2[C@@H]3C[C@H](F)C4=CC(=O)C=C[C@]4(C)[C@H]3[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)CO,1
1926,parapropamol,CCC(=O)Nc1ccc(O)cc1,1
1927,paraxazone,NC(=O)CN1C(=O)COc2ccccc21,1
1928,penciclovir,Nc1nc(=O)c2ncn(CCC(CO)CO)c2[nH]1,1
1929,pentamoxane,CC(C)CCNCC1COc2ccccc2O1,1
1930,pentylenetetrazole(pentetrazol),C1CCc2nnnn2CC1,1
1931,periciazine,N#Cc1ccc2c(c1)N(CCCN1CCC(O)CC1)c1ccccc1S2,1
1932,perimetazine,COc1ccc2c(c1)N(CC(C)CN1CCC(O)CC1)c1ccccc1S2,1
1933,perisoxal,OC(CN1CCCCC1)c1cc(-c2ccccc2)on1,1
1934,phacetoperane,CC(=O)OC(c1ccccc1)C1CCCCN1,1
1935,phenaglycodol,CC(C)(O)C(C)(O)c1ccc(Cl)cc1,1
1936,phendimetrazine,C[C@H]1[C@H](c2ccccc2)OCCN1C,1
1937,phenelzine,NNCCc1ccccc1.[Cl],1
1938,pheniprazine,CC(Cc1ccccc1)NN,1
1939,phenomorphan,Oc1ccc2c(c1)C13CCCCC1C(C2)N(CCc1ccccc1)CC3,1
1940,pimethixene,CN1CCC(=C2c3ccccc3Sc3ccccc32)CC1,1
1941,piminodine,CCOC(=O)C1(c2ccccc2)CCN(CCCNc2ccccc2)CC1,1
1942,pinazepam,C#CCN1C(=O)CN=C(c2ccccc2)c2cc(Cl)ccc21,1
1943,pipotiazine,CN(C)S(=O)(=O)c1ccc2c(c1)N(CCCN1CCC(CCO)CC1)c1ccccc1S2,1
1944,pipradrol,OC(c1ccccc1)(c1ccccc1)C1CCCCN1,1
1945,piribedil,c1cnc(N2CCN(Cc3ccc4c(c3)OCO4)CC2)nc1,1
1946,pizotifen,CN1CCC(=C2c3ccccc3CCc3sccc32)CC1,1
1947,prazepine,CN(C)CCCN1c2ccccc2CCc2ccccc21,1
1948,prednisolone-acetate,CC(=O)OCC(=O)[C@@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@H]3[C@@H](O)C[C@@]21C,1
1949,prednisolone-hemisuccinate,C[C@]12C[C@H](O)[C@H]3[C@@H](CCC4=CC(=O)C=C[C@@]43C)[C@@H]1CC[C@]2(O)C(=O)COC(=O)CCC(=O)[O-].[Na+],1
1950,prednival,CCCCC(=O)OC1(C(=O)CO)CCC2C3CCC4=CC(=O)C=CC4(C)C3C(O)CC21C,1
1951,premazepam,Cc1c2c(cn1C)NC(=O)CN=C2c1ccccc1,1
1952,prideperone,COc1ccc(C#N)cc1C(=O)NCCN1CCC(C(=O)c2ccc(F)cc2)CC1,1
1953,procinonide,CCC(=O)OCC(=O)[C@@]12OC(C)(C)O[C@@H]1CC1C3C[C@H](F)C4=CC(=O)C=CC4(C)[C@@]3(F)C(O)CC12C,1
1954,profexalone,CCCNC(=O)N1CC(c2ccccc2)OC1=O,1
1955,promethazine,CC(CN1c2ccccc2Sc2ccccc21)N(C)C,1
1956,propoxate,CCCOC(=O)c1cncn1C(C)c1ccccc1,1
1957,prosulpride,CCCN1CCCC1CNC(=O)c1cc(S(N)(=O)=O)ccc1OC,1
1958,prothipendyl,CN(C)CCCN1c2ccccc2Sc2cccnc21,1
1959,pyrithyldione,CCC1(CC)C(=O)C=CNC1=O,1
1960,pyrovalerone,CCCC(C(=O)c1ccc(C)cc1)N1CCCC1,1
1961,quinupramine,c1ccc2c(c1)CCc1ccccc1N2C1CN2CCC1CC2,1
1962,ralitoline,Cc1cccc(Cl)c1NC(=O)/C=C1\SCC(=O)N1C,1
1963,razobazam,Cc1[nH]nc2c1N(c1ccccc1)C(=O)CC(=O)N2C,1
1964,reboxetine,CCOc1ccccc1O[C@@H](c1ccccc1)[C@@H]1CNCCO1,1
1965,remoxipride,CCN1CCC[C@H]1CNC(=O)c1c(OC)ccc(Br)c1OC,1
1966,revospirone,O=C1c2ccccc2S(=O)(=O)N1CCCN1CCN(c2ncccn2)CC1,1
1967,rilapine,CN1CCN(C2=Cc3cc(Cl)ccc3/C(=C\C#N)c3ccccc32)CC1,1
1968,riluzole,Nc1nc2ccc(OC(F)(F)F)cc2s1.[Cl-].[H+],1
1969,roflurane,COC(F)(F)C(F)Br,1
1970,roletamide,COc1cc(C(=O)/C=C/N2CC=CC2)cc(OC)c1OC,1
1971,rolziracetam,O=C1CCC2CCC(=O)N12,1
1972,ropizine,Cc1cccc(/C=N/N2CCN(C(c3ccccc3)c3ccccc3)CC2)n1,1
1973,rufinamide,NC(=O)c1cn(Cc2c(F)cccc2F)nn1,1
1974,sabeluzole,CN(c1nc2ccccc2s1)C1CCN(CC(O)COc2ccc(F)cc2)CC1,1
1975,seproxetine,NCCC(Oc1ccc(C(F)(F)F)cc1)c1ccccc1,1
1976,setoperone,Cc1nc2n(c(=O)c1CCN1CCC(C(=O)c3ccc(F)cc3)CC1)CCS2,1
1977,sipatrigine,CN1CCN(c2ncc(-c3cc(Cl)cc(Cl)c3Cl)c(N)n2)CC1,1
1978,spiclamine,Clc1ccc([C@@H]2[C@H]3CC[C@@H](C3)C23CCC(N2CCOCC2)=N3)cc1,1
1979,spiroxatrine,O=C1NCN(c2ccccc2)C12CCN(CC1COc3ccccc3O1)CC2,1
1980,sulazepam,CN1C(=S)CN=C(c2ccccc2)c2cc(Cl)ccc21,1
1981,sulfonethylmethane,CCC(C)(S(=O)(=O)CC)S(=O)(=O)CC,1
1982,sulpiride,CCN1CCCC1CNC(=O)c1cc(S(N)(=O)=O)ccc1OC,1
1983,supidimide,O=C1NCCCC1N1C(=O)c2ccccc2S1(=O)=O,1
1984,taclamine,c1ccc2c(c1)CCc1cccc3c1C2CN1CCCCC31,1
1985,talbutal,C=CCC1(C(C)CC)C(=O)NC(=O)NC1=O,1
1986,tenilapine,CN1CCN(C2=Nc3cscc3/C(=C/C#N)c3cscc32)CC1,1
1987,teniloxazine,O=C(O)/C=C\C(=O)O.c1csc(Cc2ccccc2OCC2CNCCO2)c1,1
1988,tetrazepam,CN1C(=O)CN=C(C2=CCCCC2)c2cc(Cl)ccc21,1
1989,thiotetrabarbital,CCCC(CC)C1(CC)C(=O)NC(=S)NC1=O,1
1990,tiapride,CCN(CC)CCNC(=O)c1cc(S(C)(=O)=O)ccc1OC,1
1991,ticabesone(ticabesone-propionate),CCC(=O)O[C@]1(C(=O)SC)[C@H](C)CC2C3C[C@H](F)C4=CC(=O)C=CC4(C)[C@@]3(F)[C@@H](O)C[C@@]21C,1
1992,tienopramine,CN(C)CCCN1c2ccccc2C=Cc2sccc21,1
1993,tiflucarbine,CCN1CCc2[nH]c3cc(F)c4scc(C)c4c3c2C1,1
1994,tiletamine,CCNC1(c2cccs2)CCCCC1=O,1
1995,timobesone,CSC(=O)C1(O)C(C)CC2C3CCC4=CC(=O)C=CC4(C)C3(F)C(O)CC21C,1
1996,tolboxane,CCCC1(C)COB(c2ccc(C)cc2)OC1,1
1997,toloxatone,Cc1cccc(N2CC(CO)OC2=O)c1,1
1998,tomoxetine,CNCC[C@@H](Oc1ccccc1C)c1ccccc1,1
1999,toprilidine,Cc1ccccc1N1CCN(CCCOc2ccccn2)CC1,1
2000,trepipam(trimopam),COc1cc2c(cc1OC)[C@@H](c1ccccc1)CN(C)CC2,1
2001,triamcinolone-acetonide,CC1(C)O[C@@H]2C[C@H]3[C@@H]4CCC5=CC(=O)C=C[C@]5(C)[C@@]4(F)[C@@H](O)C[C@]3(C)[C@]2(C(=O)CO)O1,1
2002,triamcinolone-diacetate,CC(=O)OCC(=O)[C@@]1(O)[C@H](OC(C)=O)C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]21C,1
2004,triclacetamol,O=C(Nc1ccc(O)cc1)C(Cl)(Cl)Cl,1
2005,triflubazam,CN1C(=O)CC(=O)N(c2ccccc2)c2cc(C(F)(F)F)ccc21,1
2006,trifluomeprazine,CC(CN(C)C)CN1c2ccccc2Sc2ccc(C(F)(F)F)cc21,1
2007,trifluoperazine,CN1CCN(CCCN2c3ccccc3Sc3ccc(C(F)(F)F)cc32)CC1,1
2008,trimethadione,CN1C(=O)OC(C)(C)C1=O,1
2009,tropapride,COc1cccc(C(=O)NC2C[C@@H]3CC[C@H](C2)N3Cc2ccccc2)c1OC,1
2010,tuclazepam,CN1c2ccccc2C(c2ccccc2Cl)=NCC1(Cl)CO,1
2011,ulobetasol,CC1CC2C3CC(F)C4=CC(=O)C=CC4(C)C3(F)C(O)CC2(C)C1(O)C(=O)CCl,1
2012,valdetamide,C=CCC(CC)(CC)C(N)=O,1
2013,valnoctamide,CCC(C)C(CC)C(N)=O,1
2014,valperinol,CO[C@@H]1O[C@H]2O[C@]3(CN4CCCCC4)[C@@H](O)C[C@@H]([C@H]13)[C@H]2C,1
2015,valpromide,CCCC(CCC)C(N)=O,1
2016,vinbarbital,CC/C=C(\C)C1(CC)C(=O)NC(=O)NC1=O,1
2017,vinylbital,C=CC1(C(C)CCC)C(=O)NC(=O)NC1=O,1
2018,viqualine,C=CC1CNCCC1CCCc1ccnc2ccc(OC)cc12,1
2019,xanomeline,CCCCCCOc1nsnc1C1=CCCN(C)C1,1
2020,zaleplon,CCN(C(C)=O)c1cccc(-c2ccnc3c(C#N)cnn23)c1,1
2021,zimeldine,CN(C)C/C=C(/c1ccc(Br)cc1)c1cccnc1,1
2022,zomebazam,Cc1nn(C)c2c1N(c1ccccc1)C(=O)CC(=O)N2C,1
2023,zometapine,CC1=C2C(c3cccc(Cl)c3)=NCCN=C2N(C)N1,1
2024,nitrous-oxide,[N-]=[N+]=O,1
2025,licostinel,O=c1[nH]c2cc(Cl)c(Cl)c([N+](=O)[O-])c2[nH]c1=O,1
2026,ademetionine(adenosyl-methionine),C[S+](CC[C@H](N)C(=O)[O-])C[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1O,1
2027,mesocarb,CC(Cc1ccccc1)n1cc([N-]C(=O)Nc2ccccc2)[o+]n1,1
2028,tofisoline,CCc1c(C)[n+]([NH-])c(-c2ccc(OC)c(OC)c2)c2cc(OC)c(OC)cc12,1
2029,azidamfenicol,[N-]=[N+]=NCC(=O)N[C@H](CO)[C@H](O)c1ccc([N+](=O)[O-])cc1,1
